FieldSite,Location,Date,Year,GroupSize,Context,ContextType,CallerName,SndFile_orig,Tape,Track,ElapsedTime,S.M.SoundFile,MultipleCallConfiguration,SndFile,ContextTypeNew,Fam,tape_track,sequence_group,context_group,SndFile_mod
Amboseli,South of Camp,10/17/00,2000,22,Calf Reassurance & Protection,coo,Eudora,C3404342,34,5,4342,Single,NA,C3404342_part2.wav,Coo,EB,2000-10-17_34_5,247,247_Coo,002_C3404342_part2.wav
Amboseli,South of Camp,10/17/00,2000,22,Calf Reassurance & Protection,coo,Eudora,C3404342,34,5,4342,Single,NA,C3404342_part3.wav,Coo,EB,2000-10-17_34_5,247,247_Coo,003_C3404342_part3.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Eudora,C3410020,34,5,10020,Multiple,TwoOverlappingCalls,C3410020.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,001_C3410020.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Eudora,C3410031,34,5,10031,Multiple,TwoOverlappingCalls,C3410031.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,002_C3410031.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Elspeth,C3410031,34,5,10031,Multiple,TwoOverlappingCalls,C3410031.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,002_C3410031.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Eudora,C3410040,34,5,10040,Single,NA,C3410040.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,003_C3410040.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Erin & Els & Ebo & Eud,C3410106,34,5,10106,Multiple,MultipleOverlappingCalls,C3410106.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,004_C3410106.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Erin,C3410211,34,5,10211,Multiple,MultipleOverlappingCalls,C3410211.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,005_C3410211.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Erin,C3410225,34,5,10225,Single,NA,C3410225.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,006_C3410225.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Erin,C3410250,34,5,10250,Multiple,TwoOverlappingCalls,C3410250.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,007_C3410250.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Erin,C3410305,34,5,10305,Multiple,TwoOverlappingCalls,C3410305.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,008_C3410305.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,greeting,Ebony,C3410323,34,5,10329,Multiple,TwoOverlappingCalls,C3410323.wav,Greeting,EB,2000-10-17_34_5,247,247_Greeting,009_C3410323.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,little greeting,Eudora,C3404334,34,5,4334,Multiple,TwoOverlappingCalls,C3404334.wav,Little greeting,EB,2000-10-17_34_5,247,247_Little greeting,001_C3404334.wav
Amboseli,South of Camp,10/17/00,2000,22,Affiliative,little greeting,Ebony,C3404334,34,5,4334,Multiple,TwoOverlappingCalls,C3404334.wav,Little greeting,EB,2000-10-17_34_5,247,247_Little greeting,001_C3404334.wav
Amboseli,Emali Bridge,10/18/00,2000,22,Movement Space & Leadership,contact,Eudora,C3412227,34,9,12227,Multiple,TwoOverlappingCalls,C3412227.wav,Contact,EB,2000-10-18_34_9,248,248_Contact,001_C3412227.wav
Amboseli,Emali Bridge,10/18/00,2000,22,Movement Space & Leadership,contact,Eudora,C3412232,34,9,12233,Multiple,MultipleOverlappingCalls,C3412232.wav,Contact,EB,2000-10-18_34_9,248,248_Contact,002_C3412232.wav
Amboseli,Emali Bridge,10/18/00,2000,22,Movement Space & Leadership,contact,Eudora,C3412303,34,9,12303,Multiple,TwoOverlappingCalls,C3412303.wav,Contact,EB,2000-10-18_34_9,248,248_Contact,003_C3412303.wav
Amboseli,"Plains, near fence",10/19/00,2000,22,Movement Space & Leadership,let's go,Echo,C3500519,35,2,519,Single,NA,C3500519.wav,Lets go,EB,2000-10-19_35_2,250,250_Lets go,001_C3500519.wav
Amboseli,"Plains, near fence",10/19/00,2000,22,Movement Space & Leadership,let's go,Erin,C3500542,35,2,542,Multiple,TwoOverlappingCalls,C3500542.wav,Lets go,EB,2000-10-19_35_2,250,250_Lets go,002_C3500542.wav
Amboseli,"Plains, near fence",10/19/00,2000,22,Movement Space & Leadership,let's go,Echo,C3500542,35,2,547,Multiple,TwoOverlappingCalls,C3500542.wav,Lets go,EB,2000-10-19_35_2,250,250_Lets go,002_C3500542.wav
Amboseli,Kitirua,3/30/02,2002,150,Affiliative,little greeting,Emma,E0101216,1,2,1215,Multiple,MultipleOverlappingCalls,E0101216.wav,Little greeting,EB,2002-03-30_1_2,253,253_Little greeting,001_E0101216.wav
Amboseli,Kitirua,3/30/02,2002,150,Affiliative,little greeting,Ella,E0101216,1,2,1217,Multiple,MultipleOverlappingCalls,E0101216.wav,Little greeting,EB,2002-03-30_1_2,253,253_Little greeting,001_E0101216.wav
Amboseli,Kitirua,3/30/02,2002,150,Affiliative,little greeting,Eliot,E0105132,1,6,5139,Single,NA,E0105132.wav,Little greeting,EB,2002-03-30_1_6,254,254_Little greeting,001_E0105132.wav
Amboseli,Kitirua,3/30/02,2002,150,Affiliative,little greeting,Eliot,E0105400,1,6,5400,Single,NA,E0105400.wav,Little greeting,EB,2002-03-30_1_6,254,254_Little greeting,002_E0105400.wav
Amboseli,Kitirua,3/30/02,2002,150,Affiliative,little greeting,Erin,E0105554,1,6,5554,Multiple,TwoOverlappingCalls,E0105554.wav,Little greeting,EB,2002-03-30_1_6,254,254_Little greeting,003_E0105554.wav
Amboseli,Kitirua,3/30/02,2002,150,Affiliative,little greeting,Edwina,E0105554,1,6,5556,Multiple,TwoOverlappingCalls,E0105554.wav,Little greeting,EB,2002-03-30_1_6,254,254_Little greeting,003_E0105554.wav
Amboseli,Kitirua,3/30/02,2002,150,Affiliative,little greeting,Edwina,E0105615,1,6,5615,Single,NA,E0105615.wav,Little greeting,EB,2002-03-30_1_6,254,254_Little greeting,004_E0105615.wav
Amboseli,Kitirua,4/1/02,2002,50,Affiliative,little greeting,Eudora,E0302805,3,4,2801,Multiple,MultipleOverlappingCalls,E0302805.wav,Little greeting,EB,2002-04-01_3_4,259,259_Little greeting,001_E0302805.wav
Amboseli,Kitirua,4/1/02,2002,50,Affiliative,little greeting,Ella,E0302805,3,4,2803,Multiple,MultipleOverlappingCalls,E0302805.wav,Little greeting,EB,2002-04-01_3_4,259,259_Little greeting,001_E0302805.wav
Amboseli,Kitirua,4/1/02,2002,50,Affiliative,little greeting,Echo,E0302805,3,4,2805,Multiple,MultipleOverlappingCalls,E0302805.wav,Little greeting,EB,2002-04-01_3_4,259,259_Little greeting,001_E0302805.wav
Amboseli,R16,7/29/87,1987,40,Calf Reassurance & Protection,coo,Eudora,V4000028,40,1,30,Multiple,TwoOverlappingCalls,V4000028.wav,Coo,EB,1987-07-29_40_1,26,26_Coo,001_V4000028.wav
Amboseli,R16,7/29/87,1987,40,Calf Reassurance & Protection,coo,Eudora,V4000038,40,1,40,Multiple,TwoOverlappingCalls,V4000038.wav,Coo,EB,1987-07-29_40_1,26,26_Coo,002_V4000038.wav
Amboseli,Empaash/OTO,4/8/02,2002,29,Movement Space & Leadership,let's go,Ella,E0501300,5,5,1300,Single,NA,E0501300.wav,Lets go,EB,2002-04-08_5_5,261,261_Lets go,001_E0501300.wav
Amboseli,Empaash/OTO,4/8/02,2002,29,Movement Space & Leadership,let's go,Ella,E0501334,5,5,1334,Multiple,TwoOverlappingCalls,E0501334.wav,Lets go,EB,2002-04-08_5_5,261,261_Lets go,002_E0501334.wav
Amboseli,Empaash/OTO,4/8/02,2002,29,Movement Space & Leadership,let's go,Ella,E0501419,5,5,1419,Single,NA,E0501419.wav,Lets go,EB,2002-04-08_5_5,261,261_Lets go,003_E0501419.wav
Amboseli,Sinet,5/14/03,2003,26,Movement Space & Leadership,contact,Ella,F0210714,2,NA,10714,Multiple,MultipleOverlappingCalls,F0210714.wav,Contact,EB,2003-05-14_2_NA,262,262_Contact,001_F0210714.wav
Amboseli,Sinet,5/14/03,2003,26,Movement Space & Leadership,contact,Ella,F0210732,2,NA,10732,Single,NA,F0210732.wav,Contact,EB,2003-05-14_2_NA,262,262_Contact,002_F0210732.wav
Amboseli,Sinet,5/14/03,2003,26,Movement Space & Leadership,contact,Unknown,F0210755,2,NA,10755,Single,NA,F0210755.wav,Contact,EB,2003-05-14_2_NA,262,262_Contact,003_F0210755.wav
Amboseli,Sinet,5/14/03,2003,26,Movement Space & Leadership,contact,Ella,F0210920,2,NA,10920,Multiple,MultipleOverlappingCalls,F0210920.wav,Contact,EB,2003-05-14_2_NA,262,262_Contact,004_F0210920.wav
Amboseli,Lenkolong,5/17/03,2003,26,Movement Space & Leadership,cadenced,Elletra,F0304820,3,NA,4820,Multiple,MultipleOverlappingCalls,F0304820.wav,Cadenced,EB,2003-05-17_3_NA,263,263_Cadenced,001_F0304820.wav
Amboseli,Lenkolong,5/17/03,2003,26,Movement Space & Leadership,cadenced,Eliot,F0304820,3,NA,4836,Multiple,MultipleOverlappingCalls,F0304820.wav,Cadenced,EB,2003-05-17_3_NA,263,263_Cadenced,001_F0304820.wav
Amboseli,Lenkolong,5/17/03,2003,26,Movement Space & Leadership,cadenced,Elletra,F0304820,3,NA,4836,Multiple,MultipleOverlappingCalls,F0304820.wav,Cadenced,EB,2003-05-17_3_NA,263,263_Cadenced,001_F0304820.wav
Amboseli,Lenkolong,5/17/03,2003,26,Movement Space & Leadership,cadenced,Eliot,F0304905,3,NA,4905,Multiple,TwoOverlappingCalls,F0304905.wav,Cadenced,EB,2003-05-17_3_NA,263,263_Cadenced,002_F0304905.wav
Amboseli,Lenkolong,5/17/03,2003,26,Movement Space & Leadership,cadenced,Ella,F0304941,3,NA,4941,Multiple,MultipleOverlappingCalls,F0304941.wav,Cadenced,EB,2003-05-17_3_NA,263,263_Cadenced,003_F0304941.wav
Amboseli,Lenkolong,5/17/03,2003,26,Movement Space & Leadership,cadenced,Ella,F0304947,3,NA,4947,Multiple,MultipleOverlappingCalls,F0304947.wav,Cadenced,EB,2003-05-17_3_NA,263,263_Cadenced,004_F0304947.wav
Amboseli,Serena,10/19/03,2003,16,Affiliative,little greeting,Emma & Ella,F0702206,7,NA,2206,Multiple,MultipleOverlappingCalls,F0702206.wav,Little greeting,EB,2003-10-19_7_NA,264,264_Little greeting,001_F0702206.wav
Amboseli,Ol Tukai Orok,10/22/03,2003,5,Movement Space & Leadership,contact,Elettra,F0901834,9,NA,1834,Multiple,MultipleOverlappingCalls,F0901834.wav,Contact,EB,2003-10-22_9_NA,266,266_Contact,001_F0901834.wav
Amboseli,Place of Bulls,10/23/03,2003,21,Affiliative,little greeting,Europa,F1002803,10,NA,2800,Multiple,MultipleOverlappingCalls,F1002803.wav,Little greeting,EB,2003-10-23_10_NA,268,268_Little greeting,001_F1002803.wav
Amboseli,Crossing Corner,10/24/03,2003,11,Affiliative,little greeting,Ebony,F1100639,11,NA,639,Multiple,MultipleOverlappingCalls,F1100639.wav,Little greeting,EB,2003-10-24_11_NA,269,269_Little greeting,001_F1100639.wav
Amboseli,P19,8/3/87,1987,12,Affiliative,little greeting,Emo,V4301206,43,1,1206,Multiple,TwoOverlappingCalls,V4301206.wav,Little greeting,EB,1987-08-03_43_1,27,27_Little greeting,001_V4301206.wav
Amboseli,P19,8/3/87,1987,12,Affiliative,little greeting,Emily,V4301206,43,1,1208,Multiple,TwoOverlappingCalls,V4301206.wav,Little greeting,EB,1987-08-03_43_1,27,27_Little greeting,001_V4301206.wav
Amboseli,P19,8/3/87,1987,12,Affiliative,little greeting,Emo,V4301212,43,1,1212,Multiple,MultipleOverlappingCalls,V4301212.wav,Little greeting,EB,1987-08-03_43_1,27,27_Little greeting,002_V4301212.wav
Amboseli,P19,8/3/87,1987,12,Affiliative,little greeting,Emily,V4301212,43,1,1215,Multiple,MultipleOverlappingCalls,V4301212.wav,Little greeting,EB,1987-08-03_43_1,27,27_Little greeting,002_V4301212.wav
Amboseli,Ol Tukai Orok,3/29/05,2005,17,Movement Space & Leadership,contact (calling for help?),Eliot,050329-14-0619,2,14,614,Multiple,MultipleOverlappingCalls,050329-14-0619.wav,Contact,EB,2005-03-29_2_14,274,274_Contact,001_050329-14-0619.wav
Amboseli,Ol Tukai Orok,3/29/05,2005,17,Movement Space & Leadership,contact (answers),Erica,050329-14-0619,2,14,617,Multiple,MultipleOverlappingCalls,050329-14-0619.wav,Contact,EB,2005-03-29_2_14,274,274_Contact,001_050329-14-0619.wav
Amboseli,Ol Tukai Orok,3/29/05,2005,17,Affiliative,greeting,Elettra,050329-14-0739,2,14,734,Multiple,MultipleOverlappingCalls,050329-14-0739.wav,Greeting,EB,2005-03-29_2_14,274,274_Greeting,001_050329-14-0739.wav
Amboseli,Ol Tukai Orok,3/29/05,2005,17,Affiliative,greeting,Eliot,050329-14-0739,2,14,739,Multiple,MultipleOverlappingCalls,050329-14-0739.wav,Greeting,EB,2005-03-29_2_14,274,274_Greeting,001_050329-14-0739.wav
Amboseli,Ol Tukai Orok,3/29/05,2005,17,Affiliative,greeting,Eliot,050329-14-0845,2,14,845,Multiple,TwoOverlappingCalls,050329-14-0845.wav,Greeting,EB,2005-03-29_2_14,274,274_Greeting,002_050329-14-0845.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact call,Emily,W0400342,4,1,339,Single,Multiple analyse Single,W0400342.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,001_W0400342.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact answer,Emily,W0400342,4,1,342,Single,Multiple analyse Single,W0400342.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,001_W0400342.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact acknowledgment,Emily,W0400342,4,1,346,Single,Multiple analyse Single,W0400342.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,001_W0400342.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact acknowledgment,Emily,W0400358,4,1,358,Single,NA,W0400358.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,002_W0400358.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact call,Emily,W0400512,4,1,512,Single,NA,W0400512.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,003_W0400512.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact answer,Emily,W0401015,4,1,1015,Multiple,TwoOverlappingCalls,W0401015.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,004_W0401015.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact call,Echo/Eudora,W0401015,4,1,1015,Multiple,TwoOverlappingCalls,W0401015.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,004_W0401015.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact call,Emily,W0401328,4,1,1228,Multiple,TwoOverlappingCalls,W0401328.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,005_W0401328.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact call,Emily,W0401635,4,1,1635,Single,Multiple analyse Single,W0401635.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,006_W0401635.wav
Amboseli,P17,8/5/89,1989,5,Movement Space & Leadership,contact answer,Emily,W0401635,4,1,1638,Single,Multiple analyse Single,W0401635.wav,Contact,EB,1989-08-05_4_1,28,28_Contact,006_W0401635.wav
Amboseli,P17,8/5/89,1989,18,Affiliative,greeting,adult and calf,W0401920,4,2,1920,Multiple,TwoOverlappingCalls,W0401920.wav,Greeting,EB,1989-08-05_4_2,29,29_Greeting,001_W0401920.wav
Amboseli,P17,8/5/89,1989,18,Affiliative,greeting,adult EB,W0401940,4,2,1940,Multiple,TwoOverlappingCalls,W0401940.wav,Greeting,EB,1989-08-05_4_2,29,29_Greeting,002_W0401940.wav
Amboseli,P17,8/5/89,1989,18,Affiliative,greeting,adult EB,W0402004,4,2,2004,Multiple,MultipleOverlappingCalls,W0402004.wav,Greeting,EB,1989-08-05_4_2,29,29_Greeting,003_W0402004.wav
Amboseli,P17,8/5/89,1989,18,Affiliative,greeting,adult EB,W0402025,4,2,2025,Multiple,TwoOverlappingCalls,W0402025.wav,Greeting,EB,1989-08-05_4_2,29,29_Greeting,004_W0402025.wav
Amboseli,P17,8/5/89,1989,18,Affiliative,greeting,adult EB,W0402110,4,2,2110,Multiple,MultipleOverlappingCalls,W0402110.wav,Greeting,EB,1989-08-05_4_2,29,29_Greeting,005_W0402110.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Emily,W0501345,5,3,1333,Multiple,MultipleOverlappingCalls,W0501345.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,001_W0501345.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Ella,W0501345,5,3,1338,Multiple,MultipleOverlappingCalls,W0501345.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,001_W0501345.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Emma,W0501345,5,3,1343,Multiple,MultipleOverlappingCalls,W0501345.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,001_W0501345.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Emily,W0501345,5,3,1346,Multiple,MultipleOverlappingCalls,W0501345.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,001_W0501345.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Ella,W0501345,5,3,1352,Multiple,MultipleOverlappingCalls,W0501345.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,001_W0501345.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Ella,W0501418,5,3,1418,Multiple,MultipleOverlappingCalls,W0501418.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,002_W0501418.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Emily &  Emma,W0501430,5,3,1430,Multiple,MultipleOverlappingCalls,W0501430.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,003_W0501430.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Ella,W0501448,5,3,1448,Single,NA,W0501448.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,004_W0501448.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Emily,W0501559,5,3,1559,Single,NA,W0501559.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,005_W0501559.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,Cadenced,Emily,W0501615,5,3,1615,Single,NA,W0501615.wav,Cadenced,EB,1989-08-05_5_3,30,30_Cadenced,006_W0501615.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,cadenced/greeting,Eudora,W0600600,6,1,602,Multiple,TwoOverlappingCalls,W0600600.wav,Cadenced,EB,1989-08-05_6_1,31,31_Cadenced,001_W0600600.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,cadenced,Emily,W0600612,6,1,608,Multiple,TwoOverlappingCalls,W0600612.wav,Cadenced,EB,1989-08-05_6_1,31,31_Cadenced,002_W0600612.wav
Amboseli,P17,8/5/89,1989,18,Movement Space & Leadership,cadenced,Eudora,W0600612,6,1,608,Multiple,TwoOverlappingCalls,W0600612.wav,Cadenced,EB,1989-08-05_6_1,31,31_Cadenced,002_W0600612.wav
Amboseli,Q17,8/7/89,1989,20,Movement Space & Leadership,let’s go/cadenced,Ella,W0800332,8,1,332,Multiple,TwoOverlappingCalls,W0800332.wav,Cadenced,EB,1989-08-07_8_1,32,32_Cadenced,001_W0800332.wav
Amboseli,Q17,8/7/89,1989,20,Movement Space & Leadership,let’s go/cadenced,Ella,W0800354,8,1,354,Multiple,TwoOverlappingCalls,W0800354.wav,Cadenced,EB,1989-08-07_8_1,32,32_Cadenced,002_W0800354.wav
Amboseli,Ol Tukai Orok,2/20/99,1999,25,Affiliative,greeting,Unknown EB,B0203720,2,5,3720,Multiple,MultipleOverlappingCalls,B0203720.wav,Greeting,EB,1999-02-20_2_5,37,37_Greeting,001_B0203720.wav
Amboseli,Ol Tukai Orok,2/20/99,1999,20,Affiliative,little greeting,Eudora,B0500200,5,1,200,Single,NA,B0500200.wav,Little greeting,EB,1999-02-20_5_1,40,40_Little greeting,001_B0500200.wav
Amboseli,Ol Tukai Orok,2/20/99,1999,20,Affiliative,little greeting,Eudora,B0500321,5,1,321,Multiple,MultipleOverlappingCalls,B0500321.wav,Little greeting,EB,1999-02-20_5_1,40,40_Little greeting,002_B0500321.wav
Amboseli,Ol Tukai Orok,2/20/99,1999,20,Affiliative,little greeting,Echo,B0500321,5,1,321,Multiple,MultipleOverlappingCalls,B0500321.wav,Little greeting,EB,1999-02-20_5_1,40,40_Little greeting,002_B0500321.wav
Amboseli,Ol Tukai Orok,4/2/99,1999,60,Affiliative,greeting,Echo & Ella & Estella,B1102345,11,4,2340,Multiple,MultipleOverlappingCalls,B1102345.wav,Greeting,EB,1999-04-02_11_4,44,44_Greeting,001_B1102345.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Emma,B1600222,16,1,222,Single,NA,B1600222.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,001_B1600222.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Ella or Emma,B1600230,16,1,230,Multiple,TwoOverlappingCalls,B1600230.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,002_B1600230.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Emma,B1600247,16,1,247,Single,NA,B1600247.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,003_B1600247.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Emma,B1600310,16,1,310,Single,NA,B1600310.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,004_B1600310.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Ella,B1600318,16,1,318,Single,NA,B1600318.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,005_B1600318.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Emma,B1600406,16,1,406,Single,NA,B1600406.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,006_B1600406.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Ella,B1600432,16,1,432,Single,NA,B1600432.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,007_B1600432.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Ella,B1600620,16,1,620,Multiple,TwoOverlappingCalls,B1600620.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,008_B1600620.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Ella,B1600730,16,1,730,Single,NA,B1600730.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,009_B1600730.wav
Amboseli,Serena Plains,4/3/99,1999,NA,Calf Reassurance & Protection,coo,Ella,B1601320,16,1,1320,Single,NA,B1601320.wav,Coo,EB,1999-04-03_16_1,48,48_Coo,010_B1601320.wav
Amboseli,Serena Plains,4/5/99,1999,80,Calf Reassurance & Protection,coo,Ella,B1700835,17,2,835,Single,NA,B1700835.wav,Coo,EB,1999-04-05_17_2,53,53_Coo,001_B1700835.wav
Amboseli,Serena Plains,4/5/99,1999,80,Calf Reassurance & Protection,coo,Elspeth,B1700853,17,2,853,Single,NA,B1700853.wav,Coo,EB,1999-04-05_17_2,53,53_Coo,002_B1700853.wav
Amboseli,Serena Plains,4/5/99,1999,80,Calf Reassurance & Protection,coo,Elspeth,B1700905,17,2,905,Single,NA,B1700905.wav,Coo,EB,1999-04-05_17_2,53,53_Coo,003_B1700905.wav
Amboseli,Serena Plains,4/5/99,1999,80,Calf Reassurance & Protection,coo,Elspeth,B1701018,17,2,1018,Single,NA,B1701018.wav,Coo,EB,1999-04-05_17_2,53,53_Coo,004_B1701018.wav
Amboseli,Serena Plains,4/5/99,1999,80,Calf Reassurance & Protection,coo,Ella,B1701148,17,2,1148,Single,NA,B1701148.wav,Coo,EB,1999-04-05_17_2,53,53_Coo,005_B1701148.wav
Amboseli,Serena Plains,4/5/99,1999,60,Movement Space & Leadership,contact,Ely,B1710430,17,10,10420,Multiple,SingleAndOverlappingCalls,B1710430_part1.wav,Contact,EB,1999-04-05_17_10,57,57_Contact,001_B1710430_part1.wav
Amboseli,Serena Plains,4/5/99,1999,60,Movement Space & Leadership,contact,Ely,B1710430,17,10,10420,Multiple,SingleAndOverlappingCalls,B1710430_part2.wav,Contact,EB,1999-04-05_17_10,57,57_Contact,002_B1710430_part2.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802051,18,4,2051,Multiple,TwoOverlappingCalls,B1802051.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,001_B1802051.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802051,18,4,2051,Multiple,TwoOverlappingCalls,B1802051.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,001_B1802051.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802354,18,4,2354,Single,NA,B1802354.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,002_B1802354.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802552,18,4,2552,Single,NA,B1802552.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,003_B1802552.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802756,18,4,2756,Single,NA,B1802756.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,004_B1802756.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Erin,B1802810,18,4,2800,Multiple,MultipleOverlappingCalls,B1802810.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,005_B1802810.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802810,18,4,2808,Multiple,MultipleOverlappingCalls,B1802810.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,005_B1802810.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802815,18,4,2815,Single,NA,B1802815.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,006_B1802815.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802849,18,4,2849,Single,NA,B1802849.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,007_B1802849.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802914,18,4,2914,Single,NA,B1802914.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,008_B1802914.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802926,18,4,2926,Single,NA,B1802926.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,009_B1802926.wav
